scalar_id,generated_table,row_identity,field,value,unit,estimator,independent_unit_count,evidence_status,source_artifact,source_field
closed_loop_contrasts:contrast_id=footprint_collision_rate__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:effect,table_model_by_risk_contrasts.csv,contrast_id=footprint_collision_rate__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,effect,0.0,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=footprint_collision_rate__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.effect
closed_loop_contrasts:contrast_id=footprint_collision_rate__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:ci95_low,table_model_by_risk_contrasts.csv,contrast_id=footprint_collision_rate__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,ci95_low,0.0,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=footprint_collision_rate__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.ci95_low
closed_loop_contrasts:contrast_id=footprint_collision_rate__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:ci95_high,table_model_by_risk_contrasts.csv,contrast_id=footprint_collision_rate__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,ci95_high,0.0,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=footprint_collision_rate__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.ci95_high
closed_loop_contrasts:contrast_id=footprint_collision_rate__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:raw_sign_flip_p,table_model_by_risk_contrasts.csv,contrast_id=footprint_collision_rate__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,raw_sign_flip_p,1.0,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=footprint_collision_rate__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.raw_sign_flip_p
closed_loop_contrasts:contrast_id=footprint_collision_rate__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:independent_groups,table_model_by_risk_contrasts.csv,contrast_id=footprint_collision_rate__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,independent_groups,10,count,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=footprint_collision_rate__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.independent_groups
closed_loop_contrasts:contrast_id=solver_failure_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:effect,table_model_by_risk_contrasts.csv,contrast_id=solver_failure_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,effect,0.0008163199598978852,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=solver_failure_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.effect
closed_loop_contrasts:contrast_id=solver_failure_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:ci95_low,table_model_by_risk_contrasts.csv,contrast_id=solver_failure_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,ci95_low,-0.0003300811642906195,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=solver_failure_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.ci95_low
closed_loop_contrasts:contrast_id=solver_failure_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:ci95_high,table_model_by_risk_contrasts.csv,contrast_id=solver_failure_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,ci95_high,0.0017587345400816193,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=solver_failure_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.ci95_high
closed_loop_contrasts:contrast_id=solver_failure_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:raw_sign_flip_p,table_model_by_risk_contrasts.csv,contrast_id=solver_failure_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,raw_sign_flip_p,0.18439024390243902,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=solver_failure_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.raw_sign_flip_p
closed_loop_contrasts:contrast_id=solver_failure_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:independent_groups,table_model_by_risk_contrasts.csv,contrast_id=solver_failure_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,independent_groups,10,count,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=solver_failure_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.independent_groups
closed_loop_contrasts:contrast_id=prediction_fallback_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:effect,table_model_by_risk_contrasts.csv,contrast_id=prediction_fallback_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,effect,0.0020358640421215156,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=prediction_fallback_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.effect
closed_loop_contrasts:contrast_id=prediction_fallback_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:ci95_low,table_model_by_risk_contrasts.csv,contrast_id=prediction_fallback_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,ci95_low,-0.0025624503692984863,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=prediction_fallback_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.ci95_low
closed_loop_contrasts:contrast_id=prediction_fallback_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:ci95_high,table_model_by_risk_contrasts.csv,contrast_id=prediction_fallback_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,ci95_high,0.0063842531702318975,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=prediction_fallback_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.ci95_high
closed_loop_contrasts:contrast_id=prediction_fallback_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:raw_sign_flip_p,table_model_by_risk_contrasts.csv,contrast_id=prediction_fallback_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,raw_sign_flip_p,0.4029268292682927,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=prediction_fallback_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.raw_sign_flip_p
closed_loop_contrasts:contrast_id=prediction_fallback_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:independent_groups,table_model_by_risk_contrasts.csv,contrast_id=prediction_fallback_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,independent_groups,10,count,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=prediction_fallback_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.independent_groups
closed_loop_contrasts:contrast_id=solver_activity_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:effect,table_model_by_risk_contrasts.csv,contrast_id=solver_activity_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,effect,0.0,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=solver_activity_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.effect
closed_loop_contrasts:contrast_id=solver_activity_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:ci95_low,table_model_by_risk_contrasts.csv,contrast_id=solver_activity_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,ci95_low,0.0,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=solver_activity_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.ci95_low
closed_loop_contrasts:contrast_id=solver_activity_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:ci95_high,table_model_by_risk_contrasts.csv,contrast_id=solver_activity_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,ci95_high,0.0,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=solver_activity_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.ci95_high
closed_loop_contrasts:contrast_id=solver_activity_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:raw_sign_flip_p,table_model_by_risk_contrasts.csv,contrast_id=solver_activity_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,raw_sign_flip_p,1.0,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=solver_activity_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.raw_sign_flip_p
closed_loop_contrasts:contrast_id=solver_activity_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:independent_groups,table_model_by_risk_contrasts.csv,contrast_id=solver_activity_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,independent_groups,10,count,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=solver_activity_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.independent_groups
closed_loop_contrasts:contrast_id=supervisor_active_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:effect,table_model_by_risk_contrasts.csv,contrast_id=supervisor_active_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,effect,0.007547082668541061,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=supervisor_active_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.effect
closed_loop_contrasts:contrast_id=supervisor_active_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:ci95_low,table_model_by_risk_contrasts.csv,contrast_id=supervisor_active_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,ci95_low,-0.0005379441045142318,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=supervisor_active_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.ci95_low
closed_loop_contrasts:contrast_id=supervisor_active_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:ci95_high,table_model_by_risk_contrasts.csv,contrast_id=supervisor_active_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,ci95_high,0.01626643208502641,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=supervisor_active_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.ci95_high
closed_loop_contrasts:contrast_id=supervisor_active_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:raw_sign_flip_p,table_model_by_risk_contrasts.csv,contrast_id=supervisor_active_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,raw_sign_flip_p,0.11609756097560976,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=supervisor_active_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.raw_sign_flip_p
closed_loop_contrasts:contrast_id=supervisor_active_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:independent_groups,table_model_by_risk_contrasts.csv,contrast_id=supervisor_active_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,independent_groups,10,count,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=supervisor_active_fraction__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.independent_groups
closed_loop_contrasts:contrast_id=inloop_prediction_entropy__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:effect,table_model_by_risk_contrasts.csv,contrast_id=inloop_prediction_entropy__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,effect,0.004566536885535382,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=inloop_prediction_entropy__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.effect
closed_loop_contrasts:contrast_id=inloop_prediction_entropy__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:ci95_low,table_model_by_risk_contrasts.csv,contrast_id=inloop_prediction_entropy__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,ci95_low,-0.00027895099009966895,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=inloop_prediction_entropy__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.ci95_low
closed_loop_contrasts:contrast_id=inloop_prediction_entropy__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:ci95_high,table_model_by_risk_contrasts.csv,contrast_id=inloop_prediction_entropy__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,ci95_high,0.01150374266181803,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=inloop_prediction_entropy__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.ci95_high
closed_loop_contrasts:contrast_id=inloop_prediction_entropy__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:raw_sign_flip_p,table_model_by_risk_contrasts.csv,contrast_id=inloop_prediction_entropy__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,raw_sign_flip_p,0.1551219512195122,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=inloop_prediction_entropy__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.raw_sign_flip_p
closed_loop_contrasts:contrast_id=inloop_prediction_entropy__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:independent_groups,table_model_by_risk_contrasts.csv,contrast_id=inloop_prediction_entropy__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,independent_groups,10,count,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=inloop_prediction_entropy__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.independent_groups
closed_loop_contrasts:contrast_id=inloop_top1_ADE_m__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:effect,table_model_by_risk_contrasts.csv,contrast_id=inloop_top1_ADE_m__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,effect,0.014726662416352787,metres,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=inloop_top1_ADE_m__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.effect
closed_loop_contrasts:contrast_id=inloop_top1_ADE_m__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop:ci95_low,table_model_by_risk_contrasts.csv,contrast_id=inloop_top1_ADE_m__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop,ci95_low,-0.009030817882131077,metres,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=inloop_top1_ADE_m__model_by_risk__adaptive_minus_fixed_medium;category=closed_loop.ci95_low
